"(TIMEDIFF(session_end_date_time, session_start_date_time))"
44:31:20
44:07:00
44:01:46
44:01:38
43:55:01
43:46:18
43:31:39
43:13:11
43:09:05
43:01:45
42:50:51
42:45:01
42:32:38
42:25:31
42:25:27
42:08:41
41:56:33
41:53:21
41:48:50
41:46:36
41:45:28
41:39:17
41:37:14
41:34:49
41:23:49
41:08:13
41:06:38
40:54:49
40:45:47
40:41:12
40:30:26
40:29:46
40:27:19
40:23:38
40:20:22
40:20:22
40:19:07
40:18:41
40:14:23
40:12:31
40:06:52
40:04:57
39:50:36
39:42:03
39:37:48
39:33:42
39:31:59
39:26:52
39:13:11
39:05:39
39:03:57
38:42:40
38:34:09
38:02:13
37:34:45
36:55:04
36:53:39
36:19:50
36:17:14
35:44:39
35:27:56
35:21:10
35:14:21
34:59:48
34:36:13
34:33:47
34:07:32
34:04:54
33:42:14
33:36:33
33:28:13
33:05:24
33:03:25
32:53:58
32:42:30
32:20:24
32:11:13
32:03:21
32:03:09
31:58:48
31:41:33
31:40:29
31:37:50
31:30:26
31:22:36
30:56:56
30:51:38
30:44:42
30:44:11
30:38:53
30:38:24
30:29:58
30:12:02
30:08:40
29:46:45
29:46:39
29:23:29
29:21:07
29:12:50
29:09:39
29:05:51
28:57:54
28:57:48
28:48:28
28:45:34
28:44:06
28:38:49
28:36:46
28:30:04
28:26:52
28:25:54
28:21:51
28:10:06
28:02:17
27:58:53
27:56:45
27:52:32
27:46:18
27:45:27
27:41:00
27:40:28
27:33:05
27:31:12
27:27:05
27:26:19
27:22:15
27:21:16
27:18:11
27:17:21
27:07:55
27:03:19
27:01:43
27:01:33
26:50:10
26:46:43
26:46:14
26:44:59
26:40:44
26:38:37
26:26:34
26:24:10
26:21:47
26:20:00
26:19:29
26:15:52
26:12:49
26:05:42
26:05:23
26:05:19
26:03:27
26:02:49
26:02:35
25:59:13
25:55:58
25:55:52
25:53:51
25:51:18
25:49:27
25:46:42
25:46:36
25:46:18
25:43:56
25:43:36
25:41:45
25:41:11
25:40:55
25:36:55
25:36:34
25:29:28
25:27:35
25:25:27
25:21:47
25:21:40
25:20:52
25:13:05
25:10:44
25:10:26
25:07:34
25:06:24
25:02:41
25:00:57
25:00:05
24:59:04
24:55:25
24:52:23
24:49:10
24:48:58
24:42:40
24:36:58
24:32:45
24:31:46
24:31:20
24:26:55
24:24:48
24:21:57
24:21:25
24:18:48
24:18:28
24:13:45
24:13:40
24:10:57
24:10:01
24:08:01
24:07:17
23:54:09
23:49:33
23:47:53
23:44:16
23:40:34
23:35:25
23:35:17
23:34:53
23:31:40
23:27:36
23:22:08
23:21:50
23:20:09
23:19:08
23:18:49
23:16:11
23:16:04
23:15:45
23:15:20
23:12:56
23:06:42
23:01:44
23:00:38
22:53:34
22:49:53
22:48:55
22:46:41
22:43:05
22:42:42
22:40:31
22:38:38
22:37:52
22:34:26
22:34:22
22:33:37
22:30:23
22:28:59
22:22:42
22:20:11
22:14:51
22:13:40
22:13:07
22:08:33
22:04:41
22:04:40
22:03:49
22:02:18
22:00:30
21:59:09
21:58:03
21:57:58
21:55:44
21:54:14
21:52:06
21:51:32
21:41:58
21:38:10
21:26:13
21:22:17
21:21:21
21:17:51
21:17:38
21:14:31
21:14:25
21:09:54
21:09:37
21:08:39
21:07:13
21:05:26
21:02:16
21:01:18
21:00:51
21:00:49
20:57:08
20:56:59
20:55:15
20:51:28
20:51:24
20:48:16
20:46:40
20:46:37
20:45:06
20:44:01
20:40:06
20:39:02
20:38:46
20:38:30
20:36:41
20:34:38
20:33:44
20:29:57
20:28:41
20:24:05
20:23:45
20:22:46
20:22:16
20:19:50
20:17:39
20:15:40
20:13:36
20:12:09
20:11:58
20:09:40
20:05:16
20:04:34
20:01:11
20:00:21
19:57:13
19:52:23
19:50:42
19:47:38
19:44:55
19:41:31
19:41:21
19:41:09
19:39:08
19:38:36
19:35:33
19:33:21
19:31:49
19:31:48
19:30:19
19:26:41
19:25:22
19:24:58
19:22:22
19:21:56
19:15:05
19:14:19
19:10:48
19:02:20
19:01:52
19:00:37
19:00:09
18:58:23
18:53:18
18:48:10
18:43:22
18:43:04
18:37:30
18:33:29
18:31:05
18:30:48
18:30:31
18:24:54
18:20:28
18:19:14
18:12:47
18:11:14
18:10:10
18:08:34
18:05:04
18:01:25
17:59:59
17:59:53
17:57:01
17:54:51
17:52:56
17:52:03
17:50:50
17:46:50
17:44:33
17:44:10
17:43:28
17:41:41
17:41:36
17:35:51
17:33:59
17:28:41
17:28:34
17:27:46
17:23:20
17:16:19
17:16:19
17:16:14
17:16:03
17:11:48
17:09:11
17:08:25
17:04:52
17:04:24
16:59:56
16:55:38
16:50:40
16:50:20
16:47:49
16:47:32
16:41:26
16:41:17
16:40:23
16:39:48
16:39:04
16:38:16
16:37:55
16:35:08
16:33:10
16:31:59
16:30:55
16:30:16
16:28:50
16:22:23
16:21:25
16:21:19
16:20:30
16:17:44
16:07:02
16:04:01
16:01:39
16:00:51
15:57:41
15:57:22
15:52:25
15:51:40
15:40:00
15:35:16
15:33:41
15:32:28
15:32:03
15:27:09
15:26:22
15:24:26
15:23:00
15:22:12
15:18:09
15:16:34
15:12:49
15:12:11
15:11:17
15:02:38
14:58:35
14:58:07
14:57:28
14:56:01
14:54:15
14:48:47
14:48:25
14:44:45
14:41:29
14:36:08
14:32:16
14:29:42
14:29:12
14:25:36
14:22:49
14:22:44
14:20:09
14:12:11
14:11:57
14:07:21
14:06:31
14:05:41
13:59:57
13:59:39
13:59:09
13:54:35
13:54:29
13:54:11
13:50:42
13:50:29
13:50:03
13:49:44
13:42:11
13:40:27
13:37:34
13:36:22
13:35:53
13:35:47
13:35:23
13:35:15
13:33:05
13:31:08
13:30:51
13:27:29
13:27:24
13:25:47
13:22:22
13:20:42
13:19:59
13:18:56
13:18:22
13:15:48
13:08:27
13:07:55
13:04:53
13:00:46
13:00:44
12:59:30
12:58:07
12:56:49
12:55:26
12:54:25
12:53:15
12:49:19
12:46:55
12:42:16
12:40:34
12:39:14
12:38:50
12:38:05
12:38:03
12:36:16
12:32:11
12:28:04
12:24:58
12:24:21
12:21:51
12:19:10
12:18:41
12:16:46
12:16:13
12:16:09
12:13:50
12:12:26
12:11:35
12:10:07
12:08:19
12:07:52
12:04:47
11:59:21
11:58:36
11:58:22
11:52:28
11:51:34
11:48:22
11:47:39
11:46:55
11:40:33
11:39:19
11:38:45
11:36:37
11:36:29
11:35:06
11:34:04
11:29:32
11:28:09
11:26:14
11:23:52
11:22:33
11:21:05
11:18:23
11:14:49
11:13:04
11:11:58
11:07:10
11:06:51
11:05:36
11:04:34
11:04:34
11:04:33
11:01:08
10:56:32
10:55:14
10:54:09
10:53:00
10:52:58
10:51:57
10:51:13
10:48:29
10:46:00
10:40:53
10:40:05
10:37:13
10:33:59
10:33:17
10:33:14
10:32:52
10:32:18
10:31:06
10:29:07
10:28:24
10:26:09
10:26:06
10:24:56
10:23:21
10:22:52
10:22:12
10:22:10
10:19:17
10:18:10
10:16:48
10:14:31
10:12:19
10:08:18
10:05:30
10:03:23
10:03:00
10:01:17
09:53:33
09:45:38
09:39:24
09:37:45
09:36:49
09:31:41
09:27:32
09:27:24
09:26:54
09:24:23
09:24:21
09:24:12
09:22:59
09:22:36
09:21:04
09:20:50
09:19:40
09:15:10
09:14:48
09:14:06
09:12:09
09:09:58
09:09:14
09:08:33
09:07:18
09:07:15
09:03:58
09:01:13
09:01:07
08:58:42
08:58:34
08:57:57
08:54:55
08:51:47
08:50:01
08:49:45
08:48:52
08:47:22
08:44:17
08:43:59
08:43:17
08:42:53
08:42:32
08:42:30
08:42:03
08:40:08
08:39:33
08:38:43
08:37:38
08:36:08
08:35:01
08:32:07
08:31:57
08:30:35
08:30:34
08:30:06
08:28:12
08:27:28
08:26:10
08:25:58
08:24:20
08:24:13
08:22:13
08:22:13
08:22:02
08:20:59
08:20:57
08:20:34
08:20:07
08:19:43
08:17:45
08:15:50
08:14:44
08:14:20
08:12:58
08:10:53
08:10:31
08:09:57
08:09:39
08:09:18
08:08:17
08:06:37
08:06:18
08:06:18
08:05:59
08:05:13
08:05:08
08:05:04
08:04:56
08:04:19
08:03:42
08:01:23
08:00:13
07:58:08
07:57:45
07:55:45
07:54:23
07:54:09
07:49:15
07:46:54
07:42:57
07:42:53
07:42:05
07:41:38
07:40:53
07:40:19
07:38:36
07:38:21
07:36:26
07:36:19
07:35:23
07:35:23
07:35:23
07:32:53
07:32:42
07:32:09
07:32:07
07:31:14
07:31:05
07:31:04
07:30:04
07:29:50
07:29:09
07:23:21
07:23:18
07:21:03
07:17:31
07:16:59
07:16:30
07:15:11
07:12:11
07:12:05
07:10:53
07:10:33
07:09:58
07:07:49
07:05:34
07:04:37
07:03:43
07:02:55
07:00:48
07:00:32
07:00:32
07:00:18
06:58:23
06:58:10
06:58:09
06:58:02
06:57:30
06:55:31
06:54:50
06:54:05
06:52:38
06:52:17
06:52:00
06:51:05
06:48:56
06:47:51
06:47:49
06:47:47
06:47:34
06:45:34
06:42:14
06:42:01
06:40:54
06:39:42
06:39:35
06:38:18
06:38:13
06:37:33
06:35:51
06:34:59
06:34:30
06:34:24
06:33:50
06:33:29
06:33:02
06:32:58
06:32:47
06:31:47
06:29:53
06:29:34
06:29:18
06:28:31
06:28:01
06:27:16
06:26:23
06:25:59
06:25:54
06:25:47
06:25:28
06:25:25
06:24:59
06:24:42
06:24:25
06:23:08
06:21:13
06:21:13
06:18:58
06:18:58
06:18:58
06:17:00
06:16:44
06:16:27
06:14:37
06:13:39
06:12:56
06:11:42
06:10:20
06:09:41
06:09:41
06:09:38
06:09:37
06:09:09
06:08:29
06:08:09
06:06:52
06:06:52
06:05:45
06:05:34
06:05:07
06:04:42
06:04:29
06:02:40
06:02:11
05:59:14
05:58:34
05:58:02
05:56:54
05:56:52
05:55:22
05:55:05
05:53:04
05:51:56
05:51:06
05:51:05
05:50:09
05:47:46
05:47:26
05:47:26
05:47:22
05:47:18
05:46:33
05:46:24
05:46:21
05:45:54
05:45:42
05:45:39
05:44:52
05:44:47
05:44:33
05:44:14
05:44:11
05:43:57
05:43:40
05:43:29
05:42:53
05:42:32
05:42:28
05:42:03
05:41:19
05:40:37
05:40:31
05:40:03
05:39:17
05:38:31
05:38:08
05:37:40
05:35:15
05:34:52
05:34:07
05:33:48
05:32:29
05:31:54
05:31:13
05:30:30
05:30:05
05:29:28
05:29:02
05:28:59
05:28:52
05:27:57
05:25:58
05:25:25
05:23:52
05:23:50
05:23:35
05:23:02
05:22:56
05:22:46
05:22:17
05:21:43
05:21:13
05:20:35
05:20:03
05:19:19
05:19:13
05:19:10
05:18:00
05:17:08
05:16:38
05:16:14
05:16:06
05:15:54
05:14:20
05:13:20
05:13:19
05:12:51
05:10:08
05:10:00
05:09:55
05:09:20
05:09:06
05:08:24
05:08:24
05:07:51
05:07:27
05:06:10
05:05:47
05:05:47
05:05:21
05:04:43
05:04:09
05:03:43
05:02:47
05:02:46
05:02:14
05:01:53
04:59:15
04:57:29
04:57:16
04:57:16
04:57:00
04:56:16
04:55:41
04:55:04
04:55:03
04:54:19
04:53:30
04:53:29
04:52:35
04:52:31
04:51:38
04:51:34
04:51:34
04:50:29
04:49:22
04:48:32
04:48:02
04:47:32
04:46:56
04:46:29
04:46:04
04:44:50
04:44:25
04:43:50
04:43:46
04:43:32
04:42:59
04:42:19
04:42:02
04:41:18
04:40:13
04:39:58
04:39:22
04:39:09
04:38:45
04:38:41
04:36:32
04:36:23
04:36:05
04:35:41
04:35:39
04:35:38
04:35:34
04:35:32
04:34:41
04:34:26
04:34:22
04:34:16
04:33:16
04:32:51
04:32:29
04:32:25
04:31:43
04:31:36
04:31:29
04:30:55
04:30:16
04:30:14
04:29:33
04:29:25
04:28:48
04:28:46
04:27:37
04:27:15
04:25:49
04:24:58
04:24:25
04:24:19
04:23:55
04:23:20
04:23:04
04:22:48
04:22:38
04:22:17
04:22:12
04:21:33
04:20:07
04:20:04
04:19:13
04:18:55
04:18:44
04:18:25
04:18:15
04:17:52
04:16:43
04:16:06
04:14:52
04:14:40
04:14:38
04:14:35
04:14:06
04:13:51
04:13:09
04:13:08
04:12:53
04:12:22
04:11:57
04:11:55
04:11:25
04:10:33
04:10:29
04:09:46
04:09:38
04:09:22
04:07:15
04:06:37
04:05:33
04:05:11
04:05:06
04:04:53
04:04:37
04:04:27
04:03:54
04:03:36
04:03:28
04:03:24
04:03:24
04:03:17
04:02:54
04:02:20
04:02:16
04:01:56
04:01:37
04:01:14
04:01:13
04:01:11
04:00:35
04:00:08
04:00:05
03:59:31
03:59:19
03:58:33
03:58:16
03:57:51
03:57:50
03:57:29
03:56:05
03:56:00
03:55:09
03:53:52
03:53:51
03:53:48
03:53:46
03:53:27
03:53:24
03:52:46
03:52:39
03:51:38
03:51:21
03:51:21
03:50:57
03:50:17
03:47:27
03:46:36
03:45:26
03:44:26
03:44:12
03:44:01
03:44:00
03:43:57
03:43:27
03:43:25
03:43:16
03:43:08
03:43:02
03:42:49
03:42:28
03:42:03
03:42:02
03:41:35
03:40:31
03:40:24
03:40:12
03:39:58
03:39:55
03:39:48
03:39:45
03:39:44
03:39:18
03:38:35
03:38:32
03:38:23
03:38:05
03:38:02
03:37:56
03:37:50
03:37:27
03:36:34
03:36:23
03:36:18
03:36:04
03:35:47
03:35:47
03:35:45
03:35:29
03:35:03
03:34:55
03:34:27
03:34:23
03:33:49
03:33:27
03:33:00
03:32:58
03:32:02
03:31:57
03:31:39
03:30:54
03:29:53
03:29:40
03:29:39
03:29:38
03:29:33
03:29:32
03:29:28
03:29:18
03:29:13
03:27:48
03:27:41
03:27:32
03:27:14
03:27:11
03:26:59
03:26:34
03:26:13
03:26:08
03:25:24
03:25:17
03:25:10
03:25:08
03:25:08
03:24:56
03:24:47
03:24:10
03:24:09
03:24:05
03:23:55
03:23:39
03:23:07
03:22:30
03:22:08
03:21:45
03:21:43
03:21:34
03:21:00
03:20:45
03:20:13
03:20:00
03:19:55
03:19:37
03:19:13
03:18:09
03:17:45
03:17:39
03:17:33
03:17:29
03:17:12
03:17:11
03:17:09
03:16:52
03:16:50
03:16:07
03:16:02
03:16:00
03:15:22
03:15:18
03:15:18
03:15:08
03:15:07
03:15:07
03:15:01
03:14:20
03:14:19
03:14:19
03:14:13
03:14:10
03:13:52
03:13:42
03:13:36
03:13:22
03:13:06
03:12:39
03:12:13
03:11:52
03:11:05
03:10:24
03:09:58
03:09:49
03:09:29
03:09:29
03:09:21
03:08:53
03:08:27
03:08:24
03:08:23
03:08:01
03:08:00
03:07:58
03:07:57
03:07:46
03:07:21
03:07:17
03:06:58
03:06:42
03:06:42
03:06:34
03:06:15
03:06:09
03:06:09
03:06:09
03:06:09
03:06:00
03:05:51
03:05:44
03:04:01
03:03:49
03:03:41
03:02:52
03:02:48
03:02:40
03:02:27
03:02:23
03:02:13
03:02:10
03:01:58
03:01:58
03:01:39
03:01:35
03:01:27
03:00:36
03:00:30
03:00:08
02:59:58
02:59:30
02:59:29
02:59:20
02:59:02
02:58:58
02:58:51
02:58:50
02:58:43
02:58:00
02:57:54
02:57:50
02:57:49
02:57:47
02:57:46
02:57:43
02:56:26
02:56:26
02:56:21
02:56:05
02:55:55
02:55:49
02:55:37
02:55:03
02:54:20
02:53:57
02:53:51
02:53:43
02:53:38
02:53:29
02:53:10
02:53:10
02:52:53
02:52:39
02:52:31
02:52:17
02:51:47
02:51:36
02:51:27
02:50:44
02:50:36
02:50:35
02:50:32
02:50:28
02:50:26
02:50:12
02:50:06
02:49:33
02:49:19
02:49:18
02:48:57
02:48:56
02:48:55
02:48:33
02:48:24
02:48:08
02:48:02
02:47:51
02:47:48
02:47:48
02:47:37
02:47:12
02:47:06
02:47:04
02:46:22
02:46:06
02:45:44
02:45:38
02:45:20
02:45:12
02:44:57
02:44:51
02:44:39
02:43:43
02:43:26
02:43:08
02:42:53
02:42:52
02:42:24
02:42:24
02:42:20
02:42:00
02:41:42
02:41:40
02:41:24
02:41:22
02:40:59
02:39:43
02:39:29
02:39:29
02:38:56
02:38:54
02:38:39
02:38:15
02:38:09
02:38:08
02:37:52
02:37:45
02:37:19
02:37:13
02:37:12
02:37:12
02:37:11
02:37:07
02:37:03
02:36:13
02:36:00
02:35:54
02:35:33
02:35:25
02:35:14
02:35:14
02:35:08
02:34:53
02:34:50
02:34:47
02:34:41
02:34:21
02:34:19
02:34:14
02:34:11
02:33:56
02:33:52
02:33:17
02:33:07
02:33:06
02:32:51
02:32:42
02:32:40
02:32:37
02:32:25
02:32:15
02:32:07
02:31:55
02:31:55
02:31:43
02:31:34
02:31:27
02:31:24
02:31:20
02:30:46
02:30:46
02:30:32
02:30:28
02:30:25
02:30:22
02:30:12
02:29:21
02:29:18
02:29:06
02:29:04
02:28:59
02:28:54
02:28:52
02:28:39
02:28:37
02:28:34
02:28:27
02:28:01
02:27:52
02:27:50
02:27:47
02:27:45
02:27:42
02:27:41
02:27:27
02:27:25
02:27:25
02:27:19
02:26:44
02:26:39
02:26:35
02:26:33
02:26:26
02:26:16
02:25:57
02:25:46
02:25:41
02:25:41
02:25:37
02:25:36
02:25:32
02:24:50
02:24:22
02:24:20
02:24:07
02:24:06
02:23:48
02:23:39
02:23:15
02:22:29
02:22:13
02:22:13
02:21:59
02:21:43
02:21:22
02:21:03
02:20:59
02:20:55
02:20:24
02:20:13
02:20:00
02:19:37
02:19:21
02:18:59
02:18:46
02:18:34
02:18:13
02:17:48
02:17:48
02:17:31
02:17:30
02:17:27
02:17:15
02:17:12
02:16:44
02:16:35
02:15:55
02:15:52
02:15:45
02:15:07
02:15:00
02:14:46
02:14:31
02:14:01
02:13:57
02:13:53
02:13:30
02:13:27
02:13:16
02:13:10
02:13:09
02:13:06
02:12:58
02:12:45
02:12:42
02:12:36
02:12:36
02:12:13
02:12:02
02:11:48
02:11:23
02:11:19
02:11:16
02:11:12
02:11:08
02:10:52
02:10:22
02:10:14
02:10:14
02:10:14
02:10:10
02:10:00
02:09:56
02:09:42
02:09:29
02:09:12
02:09:02
02:09:00
02:08:54
02:08:50
02:08:47
02:08:41
02:08:37
02:08:07
02:08:04
02:07:52
02:06:42
02:06:39
02:06:38
02:06:36
02:06:21
02:06:13
02:06:13
02:05:40
02:05:38
02:05:23
02:05:19
02:05:00
02:04:59
02:04:55
02:04:47
02:04:43
02:04:41
02:04:41
02:04:27
02:04:08
02:03:58
02:03:56
02:03:51
02:03:49
02:03:44
02:03:35
02:03:34
02:03:32
02:03:15
02:03:13
02:03:05
02:02:35
02:02:24
02:02:23
02:02:21
02:02:17
02:02:11
02:02:08
02:02:00
02:01:56
02:01:42
02:01:38
02:01:32
02:01:20
02:01:18
02:01:13
02:01:10
02:01:00
02:00:30
02:00:23
02:00:18
02:00:14
01:59:57
01:59:53
01:59:50
01:59:34
01:59:26
01:59:24
01:59:23
01:59:15
01:58:55
01:58:48
01:58:48
01:58:47
01:58:44
01:58:21
01:58:12
01:57:53
01:57:39
01:57:33
01:57:23
01:57:16
01:57:14
01:57:11
01:56:30
01:56:26
01:56:19
01:56:19
01:56:08
01:56:01
01:56:00
01:55:52
01:55:44
01:55:37
01:55:34
01:55:34
01:55:16
01:55:06
01:54:59
01:54:52
01:54:49
01:54:29
01:54:26
01:54:23
01:54:13
01:54:09
01:54:05
01:53:56
01:53:49
01:53:44
01:53:41
01:53:34
01:53:25
01:53:08
01:53:03
01:52:48
01:52:43
01:52:07
01:52:05
01:52:01
01:51:46
01:51:31
01:51:14
01:51:10
01:51:08
01:51:07
01:50:43
01:50:42
01:50:10
01:50:05
01:49:59
01:49:36
01:49:31
01:49:31
01:49:31
01:49:28
01:49:26
01:49:08
01:49:04
01:48:47
01:48:46
01:48:37
01:48:36
01:48:35
01:48:35
01:48:33
01:48:30
01:48:29
01:48:19
01:48:08
01:48:05
01:47:58
01:47:31
01:47:31
01:47:17
01:47:01
01:46:53
01:46:49
01:46:40
01:46:27
01:46:21
01:46:18
01:46:04
01:46:00
01:45:58
01:45:57
01:45:43
01:45:36
01:45:35
01:45:21
01:45:19
01:45:17
01:45:12
01:45:11
01:45:08
01:44:53
01:44:20
01:44:16
01:43:54
01:43:42
01:43:38
01:43:30
01:43:11
01:43:08
01:43:06
01:43:05
01:42:58
01:42:45
01:42:43
01:42:31
01:42:25
01:42:25
01:42:10
01:41:57
01:41:53
01:41:50
01:41:46
01:41:37
01:41:29
01:41:27
01:41:15
01:41:15
01:40:55
01:40:55
01:40:52
01:40:38
01:40:26
01:40:17
01:40:14
01:40:09
01:39:43
01:39:40
01:39:38
01:39:17
01:39:15
01:39:14
01:39:09
01:38:56
01:38:53
01:38:50
01:38:45
01:38:42
01:38:37
01:38:33
01:38:21
01:38:19
01:38:19
01:38:14
01:38:04
01:38:02
01:37:56
01:37:55
01:37:51
01:37:49
01:37:34
01:37:34
01:37:28
01:37:25
01:37:22
01:37:21
01:37:15
01:36:50
01:36:35
01:36:31
01:36:29
01:36:26
01:36:21
01:36:21
01:36:20
01:36:10
01:36:09
01:36:05
01:36:05
01:35:59
01:35:58
01:35:55
01:35:53
01:35:52
01:35:50
01:35:48
01:35:46
01:35:37
01:35:05
01:35:03
01:34:53
01:34:50
01:34:49
01:34:48
01:34:33
01:34:29
01:34:29
01:34:26
01:34:26
01:34:19
01:34:12
01:34:11
01:34:10
01:34:09
01:34:09
01:34:05
01:33:52
01:33:48
01:33:41
01:33:39
01:33:39
01:33:32
01:33:14
01:33:03
01:32:58
01:32:55
01:32:51
01:32:41
01:32:40
01:32:39
01:32:39
01:32:39
01:32:34
01:32:30
01:32:16
01:32:16
01:32:13
01:32:06
01:32:06
01:31:55
01:31:51
01:31:49
01:31:38
01:31:37
01:31:34
01:31:27
01:31:24
01:31:24
01:31:24
01:31:23
01:31:21
01:31:21
01:31:17
01:31:05
01:30:55
01:30:48
01:30:40
01:30:25
01:30:23
01:29:55
01:29:46
01:29:36
01:29:36
01:29:28
01:29:21
01:29:16
01:29:06
01:28:47
01:28:46
01:28:33
01:28:26
01:28:23
01:27:51
01:27:49
01:27:38
01:27:37
01:27:31
01:27:24
01:27:06
01:26:25
01:26:21
01:26:16
01:26:14
01:26:05
01:26:02
01:25:51
01:25:50
01:25:39
01:25:31
01:25:31
01:25:30
01:25:29
01:25:22
01:25:01
01:24:57
01:24:56
01:24:43
01:24:32
01:24:32
01:24:30
01:24:28
01:24:27
01:24:25
01:24:21
01:24:13
01:24:02
01:23:55
01:23:49
01:23:46
01:23:42
01:23:42
01:23:42
01:23:41
01:23:26
01:23:16
01:23:11
01:23:02
01:22:58
01:22:31
01:22:29
01:22:28
01:22:28
01:22:28
01:22:13
01:22:09
01:21:56
01:21:55
01:21:49
01:21:48
01:21:47
01:21:36
01:21:30
01:21:23
01:21:20
01:21:19
01:21:16
01:21:04
01:21:00
01:21:00
01:20:53
01:20:46
01:20:43
01:20:16
01:20:12
01:20:05
01:20:05
01:20:02
01:19:59
01:19:55
01:19:49
01:19:47
01:19:34
01:19:23
01:19:18
01:19:07
01:19:04
01:18:48
01:18:44
01:18:29
01:18:20
01:18:20
01:18:13
01:18:07
01:18:07
01:18:04
01:18:03
01:17:56
01:17:46
01:17:45
01:17:40
01:17:36
01:17:36
01:17:25
01:17:23
01:17:23
01:16:57
01:16:56
01:16:56
01:16:54
01:16:52
01:16:45
01:16:43
01:16:31
01:16:30
01:16:13
01:15:58
01:15:58
01:15:52
01:15:47
01:15:41
01:15:39
01:15:37
01:15:37
01:15:29
01:15:15
01:15:01
01:15:00
01:14:56
01:14:47
01:14:46
01:14:38
01:14:37
01:14:34
01:14:27
01:14:27
01:14:21
01:14:15
01:13:59
01:13:53
01:13:48
01:13:47
01:13:43
01:13:41
01:13:34
01:13:28
01:13:26
01:13:23
01:13:22
01:13:22
01:13:19
01:13:19
01:13:16
01:13:14
01:12:54
01:12:49
01:12:47
01:12:38
01:12:25
01:12:23
01:12:20
01:12:08
01:12:05
01:11:59
01:11:51
01:11:50
01:11:44
01:11:44
01:11:39
01:11:37
01:11:36
01:11:35
01:11:26
01:11:15
01:11:08
01:11:06
01:11:00
01:11:00
01:10:48
01:10:48
01:10:46
01:10:45
01:10:33
01:10:31
01:10:25
01:10:23
01:10:18
01:10:07
01:10:05
01:09:46
01:09:41
01:09:41
01:09:41
01:09:29
01:09:19
01:09:15
01:09:13
01:09:11
01:09:11
01:08:59
01:08:54
01:08:49
01:08:47
01:08:43
01:08:30
01:08:28
01:08:16
01:07:57
01:07:41
01:07:40
01:07:39
01:07:28
01:07:23
01:07:13
01:07:11
01:07:09
01:07:09
01:07:03
01:07:02
01:06:59
01:06:58
01:06:52
01:06:51
01:06:46
01:06:41
01:06:40
01:06:34
01:06:26
01:06:23
01:06:16
01:06:14
01:06:14
01:06:14
01:06:08
01:06:01
01:05:56
01:05:53
01:05:53
01:05:51
01:05:49
01:05:48
01:05:41
01:05:34
01:05:32
01:05:31
01:05:30
01:05:23
01:05:19
01:05:15
01:05:08
01:05:05
01:05:05
01:05:04
01:05:01
01:05:01
01:04:58
01:04:57
01:04:56
01:04:51
01:04:45
01:04:30
01:04:24
01:04:19
01:04:01
01:04:01
